PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
364,0,0,7.15,-59.79,70.06,0,0,0,0
365,0,0,7.2,-59.61,71.04,0,0,0,0
366,0,0,7.25,-59.44,72.03,0,0,0,0
367,0,0,7.3,-59.26,73.01,0,0,0,0
368,0,0,7.35,-59.09,73.99,0,0,0,0
369,0,0,7.4,-58.92,74.98,0,0,0,0
370,0,0,7.45,-58.74,75.96,0,0,0,0
371,0,0,7.5,-58.57,76.94,0,0,0,0
372,0,0,7.54,-58.39,77.93,0,0,0,0
373,0,0,7.58,-58.2,78.91,0,0,0,0
374,0,0,7.62,-58.02,79.89,0,0,0,0
375,0,0,7.66,-57.84,80.87,0,0,0,0
376,0,0,7.7,-57.66,81.86,0,0,0,0
377,0,0,7.74,-57.48,82.84,0,0,0,0
378,0,0,7.78,-57.3,83.82,0,0,0,0
379,0,0,7.82,-57.12,84.81,0,0,0,0
380,0,0,7.86,-56.94,85.79,0,0,0,0
381,0,0,7.9,-56.76,86.77,0,0,0,0
382,0,0,7.94,-56.58,87.75,0,0,0,0
383,0,0,7.99,-56.4,88.74,0,0,0,0
384,0,0,8.03,-56.22,89.72,0,0,0,0
385,0,0,8.07,-56.04,90.7,0,0,0,0
386,0,0,8.11,-55.86,91.69,0,0,0,0
387,0,0,8.15,-55.68,92.67,0,0,0,0
388,0,0,8.19,-55.5,93.65,0,0,0,0
389,0,0,8.23,-55.32,94.63,0,0,0,0
390,0,0,8.27,-55.14,95.62,0,0,0,0
391,0,0,8.31,-54.97,96.6,0,0,0,0
392,0,0,8.35,-54.79,97.58,0,0,0,0
393,0,0,8.39,-54.61,98.57,0,0,0,0
394,0,0,8.44,-54.43,99.55,0,0,0,0
395,0,0,8.48,-54.25,100.53,0,0,0,0
396,0,0,8.52,-54.08,101.52,0,0,0,0
397,0,0,8.56,-53.9,102.5,0,0,0,0
398,0,0,8.6,-53.72,103.48,0,0,0,0
399,0,0,8.64,-53.54,104.47,0,0,0,0
