PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
286,0,0,0,30.67,54.49,0,0,0,0
287,0,0,0,31.32,53.73,0,0,0,0
288,0,0,0,31.89,52.92,0,0,0,0
289,0,0,0,32.4,52.05,0,0,0,0
290,0,0,0,32.8,51.14,0,0,0,0
291,0,0,0,33.1,50.19,0,0,0,0
292,0,0,0,33.3,49.2,0,0,0,0
293,0,0,0,33.38,48.21,0,0,0,0
294,0,0,0,33.37,47.21,0,0,0,0
295,0,0,0,33.26,46.21,0,0,0,0
296,0,0,0,33.07,45.23,0,0,0,0
297,0,0,0,32.82,44.27,0,0,0,0
298,0,0,0,32.5,43.32,0,0,0,0
299,0,0,0,32.13,42.39,0,0,0,0
300,0,0,0,31.73,41.47,0,0,0,0
301,0,0,0,31.28,40.58,0,0,0,0
302,0,0,0,30.81,39.7,0,0,0,0
303,0,0,0,30.32,38.83,0,0,0,0
304,0,0,0,29.79,37.97,0,0,0,0
305,0,0,0,29.52,37.55,0,0,0,0
306,0,0,0,28.84,36.82,0,0,0,0
307,0,0,0,28.14,36.11,0,0,0,0
308,0,0,0,27.42,35.42,0,0,0,0
309,0,0,0,26.67,34.75,0,0,0,0
310,0,0,0,25.92,34.08,0,0,0,0
311,0,0,0,25.16,33.43,0,0,0,0
312,0,0,0,24.39,32.8,0,0,0,0
313,0,0,0,23.61,32.18,0,0,0,0
314,0,0,0,22.93,31.65,0,0,0,0
315,0,0,0,22.29,30.88,0,0,0,0
316,0,0,0,21.64,30.13,0,0,0,0
317,0,0,0,21,29.36,0,0,0,0
318,0,0,0,20.35,28.6,0,0,0,0
319,0,0,0,19.71,27.83,0,0,0,0
320,0,0,0,19.06,27.07,0,0,0,0
321,0,0,0,18.42,26.3,0,0,0,0
322,0,0,0,17.76,25.54,0,0,0,0
323,0,0,0,17.13,24.78,0,0,0,0
324,0,0,0,16.48,24.02,0,0,0,0
325,0,0,0,15.84,23.25,0,0,0,0
326,0,0,0,15.19,22.49,0,0,0,0
327,0,0,0,14.54,21.72,0,0,0,0
328,0,0,0,13.89,20.96,0,0,0,0
329,0,0,0,13.25,20.19,0,0,0,0
330,0,0,0,12.61,19.43,0,0,0,0
331,0,0,0,11.96,18.67,0,0,0,0
332,0,0,0,11.31,17.9,0,0,0,0
